CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,MEASYEAR,LVSHRBCD,DSHRBCD,LVHRBCD,DHRBCD,LITTERCD,LVSHRBHT,DSHRBHT,LVHRBHT,DHRBHT,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,MICR_SAMPLE_METHOD
209563782010661,107546188010661,2008,23,17,3125,4,2008,20,0,90,10,99.0,3.1,0.0,4.8,1.0,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209563639010661,107546080010661,2008,23,17,3446,1,2008,1,0,20,0,80.0,0.3,0.0,0.8,0.0,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209563640010661,107546080010661,2008,23,17,3446,2,2008,60,1,60,1,60.0,1.9,1.6,2.2,0.9,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209563641010661,107546080010661,2008,23,17,3446,3,2008,0,0,10,0,99.0,0.0,0.0,0.1,0.0,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209563642010661,107546080010661,2008,23,17,3446,4,2008,10,1,60,0,99.0,0.8,0.3,1.9,0.0,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209563903010661,107546504010661,2008,23,17,3448,1,2008,60,1,30,1,99.0,5.0,4.0,4.1,1.4,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209563904010661,107546504010661,2008,23,17,3448,2,2008,20,0,80,1,90.0,3.8,0.0,2.6,0.2,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209563905010661,107546504010661,2008,23,17,3448,3,2008,60,10,60,10,60.0,5.5,4.7,4.4,0.7,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209563906010661,107546504010661,2008,23,17,3448,4,2008,50,1,80,10,10.0,5.8,3.2,5.0,1.9,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564021010661,107545388010661,2008,23,19,3480,1,2008,99,1,90,1,20.0,23.0,1.5,6.0,2.0,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564022010661,107545388010661,2008,23,19,3480,3,2008,1,1,30,0,99.0,1.9,6.2,1.9,0.0,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564023010661,107545388010661,2008,23,19,3480,4,2008,90,10,40,1,10.0,1.9,1.2,6.0,0.8,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564193010661,107545280010661,2008,23,19,3596,1,2008,10,1,1,1,99.0,6.0,3.0,0.7,0.5,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564194010661,107545280010661,2008,23,19,3596,2,2008,1,1,1,1,99.0,0.2,0.2,0.1,0.1,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564195010661,107545280010661,2008,23,19,3596,3,2008,10,1,1,1,99.0,8.0,4.0,2.5,1.0,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564196010661,107545280010661,2008,23,19,3596,4,2008,10,1,0,0,99.0,7.0,2.5,0.0,0.0,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564493010661,107545662010661,2008,23,21,2976,1,2008,0,0,1,1,80.0,0.0,0.0,0.2,0.1,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564494010661,107545662010661,2008,23,21,2976,2,2008,10,1,1,1,80.0,1.5,0.5,0.3,0.1,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564495010661,107545662010661,2008,23,21,2976,3,2008,0,0,1,0,99.0,0.0,0.0,0.2,0.0,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564496010661,107545662010661,2008,23,21,2976,4,2008,1,0,1,0,70.0,0.2,0.0,0.1,0.0,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564573010661,107546484010661,2008,23,21,3038,3,2008,30,1,90,10,70.0,1.6,1.1,1.5,1.2,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564574010661,107546484010661,2008,23,21,3038,4,2008,10,1,60,10,70.0,1.3,1.1,1.5,1.2,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564959010661,107546120010661,2008,23,21,3069,1,2008,40,10,90,1,10.0,5.2,3.9,2.7,0.8,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564960010661,107546120010661,2008,23,21,3069,2,2008,60,10,40,1,90.0,3.0,3.0,4.5,0.1,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:19,489998,1
209564961010661,107546120010661,2008,23,21,3069,3,2008,30,10,70,1,90.0,6.6,6.2,2.4,0.3,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564962010661,107546120010661,2008,23,21,3069,4,2008,50,10,30,20,80.0,11.9,4.8,2.8,0.4,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209564805010661,107545978010661,2008,23,21,3096,1,2008,1,1,30,1,99.0,1.3,1.2,1.8,0.2,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564806010661,107545978010661,2008,23,21,3096,2,2008,10,0,20,1,99.0,1.1,0.0,3.7,0.4,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564807010661,107545978010661,2008,23,21,3096,3,2008,0,0,20,1,99.0,0.0,0.0,1.5,0.5,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564808010661,107545978010661,2008,23,21,3096,4,2008,10,1,30,1,99.0,1.6,1.7,2.1,0.5,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564298010661,107546378010661,2008,23,21,3440,1,2008,20,1,40,1,90.0,4.4,4.4,4.5,1.9,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209562316010661,107545622010661,2008,23,3,3335,3,2008,40,1,90,10,80.0,0.8,7.0,3.8,1.5,BOCONNELL,2009-07-07 06:10:05,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564571010661,107546484010661,2008,23,21,3038,1,2008,60,10,90,1,40.0,6.4,5.1,1.3,1.1,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564572010661,107546484010661,2008,23,21,3038,2,2008,40,1,70,30,50.0,7.8,6.2,1.9,2.1,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564299010661,107546378010661,2008,23,21,3440,2,2008,40,10,40,0,99.0,8.2,8.2,3.7,0.0,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564300010661,107546378010661,2008,23,21,3440,3,2008,40,1,50,1,90.0,3.4,2.4,2.2,0.5,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564301010661,107546378010661,2008,23,21,3440,4,2008,10,0,40,0,99.0,1.8,0.0,2.4,0.0,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564413010661,107545642010661,2008,23,21,3707,1,2008,10,1,10,0,99.0,1.9,1.6,0.4,0.0,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564414010661,107545642010661,2008,23,21,3707,2,2008,10,1,10,0,99.0,0.9,0.7,0.2,0.0,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564415010661,107545642010661,2008,23,21,3707,3,2008,0,0,1,0,99.0,0.0,0.0,0.1,0.0,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564416010661,107545642010661,2008,23,21,3707,4,2008,0,0,1,0,99.0,0.0,0.0,0.1,0.0,BOCONNELL,2009-07-07 06:10:06,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564686010661,107545804010661,2008,23,21,5344,1,2008,0,0,50,1,50.0,0.0,0.0,2.6,0.2,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564687010661,107545804010661,2008,23,21,5344,2,2008,0,0,10,1,99.0,0.0,0.0,0.5,0.3,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564688010661,107545804010661,2008,23,21,5344,3,2008,0,0,70,1,50.0,0.0,0.0,1.1,0.3,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209564689010661,107545804010661,2008,23,21,5344,4,2008,0,0,20,1,99.0,0.0,0.0,0.2,0.1,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:16,489998,1
209565115010661,107545526010661,2008,23,25,2730,1,2008,0,0,10,1,99.0,0.0,0.0,0.2,0.2,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565116010661,107545526010661,2008,23,25,2730,2,2008,1,0,90,10,99.0,0.4,0.0,3.4,1.1,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565117010661,107545526010661,2008,23,25,2730,3,2008,0,0,1,0,99.0,0.0,0.0,0.1,0.0,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565118010661,107545526010661,2008,23,25,2730,4,2008,1,0,20,1,99.0,0.3,0.0,0.3,0.3,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565661010661,107546012010661,2008,23,25,2758,1,2008,90,1,10,1,20.0,0.6,0.2,1.0,0.2,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565662010661,107546012010661,2008,23,25,2758,2,2008,1,0,1,1,20.0,0.1,0.0,1.1,0.2,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565663010661,107546012010661,2008,23,25,2758,3,2008,80,1,90,1,20.0,1.3,0.5,0.6,0.5,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565664010661,107546012010661,2008,23,25,2758,4,2008,20,1,1,0,60.0,0.5,0.2,0.3,0.0,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565756010661,107546274010661,2008,23,25,3085,1,2008,40,1,10,0,99.0,6.0,3.7,2.1,0.0,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565757010661,107546274010661,2008,23,25,3085,2,2008,20,1,10,0,99.0,4.8,2.6,1.0,0.0,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565758010661,107546274010661,2008,23,25,3085,3,2008,1,0,10,0,90.0,4.1,0.0,1.5,0.0,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565759010661,107546274010661,2008,23,25,3085,4,2008,40,1,1,0,99.0,4.9,2.0,1.1,0.0,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565256010661,107546148010661,2008,23,25,3121,1,2008,10,0,50,1,90.0,2.1,0.0,0.9,0.4,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565257010661,107546148010661,2008,23,25,3121,2,2008,10,1,30,1,30.0,1.7,1.4,1.6,0.4,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565258010661,107546148010661,2008,23,25,3121,3,2008,30,1,80,20,10.0,7.5,7.3,4.6,2.7,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565259010661,107546148010661,2008,23,25,3121,4,2008,10,0,40,1,80.0,1.6,0.0,4.4,0.8,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565549010661,107546464010661,2008,23,25,3349,2,2008,10,0,20,1,99.0,7.8,0.0,1.8,0.1,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565550010661,107546464010661,2008,23,25,3349,3,2008,20,1,10,1,99.0,7.2,8.0,1.7,0.9,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565551010661,107546464010661,2008,23,25,3349,4,2008,10,0,40,1,99.0,3.9,0.0,2.8,0.1,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565412010661,107545840010661,2008,23,25,3674,1,2008,10,0,1,0,99.0,2.5,0.0,0.9,0.0,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565413010661,107545840010661,2008,23,25,3674,2,2008,1,0,1,0,99.0,3.0,0.0,0.2,0.0,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565414010661,107545840010661,2008,23,25,3674,3,2008,40,1,10,1,90.0,2.9,1.2,2.3,0.3,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565415010661,107545840010661,2008,23,25,3674,4,2008,60,1,20,1,99.0,2.5,0.5,1.5,0.6,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565995010661,107546368010661,2008,23,27,3156,2,2008,20,1,70,1,10.0,6.3,0.5,3.5,0.5,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565996010661,107546368010661,2008,23,27,3156,3,2008,0,0,70,10,99.0,0.0,0.0,2.5,0.3,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565997010661,107546368010661,2008,23,27,3156,4,2008,10,1,40,1,10.0,1.0,0.2,1.5,0.4,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565860010661,107546358010661,2008,23,27,3670,1,2008,30,1,80,0,50.0,0.5,0.2,1.7,0.0,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565861010661,107546358010661,2008,23,27,3670,2,2008,1,0,70,1,20.0,0.6,0.0,1.6,0.2,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565862010661,107546358010661,2008,23,27,3670,3,2008,1,0,20,1,90.0,0.7,0.0,2.2,0.2,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209565863010661,107546358010661,2008,23,27,3670,4,2008,1,1,10,1,90.0,4.0,0.9,2.2,0.4,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209566342010661,107546342010661,2008,23,29,2735,1,2008,0,0,10,0,99.0,0.0,0.0,0.1,0.0,BOCONNELL,2009-07-07 06:10:08,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209566343010661,107546342010661,2008,23,29,2735,2,2008,0,0,80,0,90.0,0.0,0.0,0.1,0.0,BOCONNELL,2009-07-07 06:10:08,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209566344010661,107546342010661,2008,23,29,2735,3,2008,1,0,60,1,80.0,0.1,0.0,2.4,2.2,BOCONNELL,2009-07-07 06:10:08,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209566345010661,107546342010661,2008,23,29,2735,4,2008,1,0,20,0,80.0,0.4,0.0,0.2,0.0,BOCONNELL,2009-07-07 06:10:08,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209566240010661,107545090010661,2008,23,29,2862,1,2008,0,0,10,0,90.0,0.0,0.0,0.1,0.0,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209566241010661,107545090010661,2008,23,29,2862,2,2008,10,1,40,0,90.0,0.6,0.4,0.6,0.0,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209566242010661,107545090010661,2008,23,29,2862,3,2008,0,0,0,0,90.0,0.0,0.0,0.0,0.0,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209566243010661,107545090010661,2008,23,29,2862,4,2008,0,0,0,20,80.0,0.0,0.0,0.0,0.1,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209566155010661,107545130010661,2008,23,29,3154,1,2008,20,1,60,1,80.0,1.8,1.4,3.3,3.0,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209566156010661,107545130010661,2008,23,29,3154,2,2008,40,1,70,1,70.0,10.0,10.0,3.9,3.2,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209566157010661,107545130010661,2008,23,29,3154,3,2008,0,0,10,0,99.0,0.0,0.0,0.2,0.0,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209566158010661,107545130010661,2008,23,29,3154,4,2008,30,10,50,1,90.0,0.9,0.8,2.1,1.2,BOCONNELL,2009-07-07 06:10:07,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209566453010661,107545182010661,2008,23,29,3385,1,2008,40,1,40,0,50.0,1.8,1.2,0.6,0.0,BOCONNELL,2009-07-07 06:10:08,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209566454010661,107545182010661,2008,23,29,3385,3,2008,10,0,70,1,60.0,1.1,0.0,0.3,0.3,BOCONNELL,2009-07-07 06:10:08,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209566455010661,107545182010661,2008,23,29,3385,4,2008,70,10,40,1,70.0,1.3,1.0,2.7,1.7,BOCONNELL,2009-07-07 06:10:08,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209566570010661,107545902010661,2008,23,31,3544,1,2008,0,0,1,0,99.0,0.0,0.0,0.1,0.0,BOCONNELL,2009-07-07 06:10:08,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209566571010661,107545902010661,2008,23,31,3544,2,2008,10,1,10,0,99.0,2.7,6.7,0.7,0.0,BOCONNELL,2009-07-07 06:10:08,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209566572010661,107545902010661,2008,23,31,3544,3,2008,60,0,1,0,99.0,5.3,0.0,0.1,0.0,BOCONNELL,2009-07-07 06:10:08,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209566573010661,107545902010661,2008,23,31,3544,4,2008,0,0,1,0,99.0,0.0,0.0,2.1,0.0,BOCONNELL,2009-07-07 06:10:08,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209566663010661,107545588010661,2008,23,31,3691,1,2008,70,10,50,10,20.0,15.0,15.0,3.5,1.6,BOCONNELL,2009-07-07 06:10:08,10661,MAHATFIELD,2014-08-04 12:01:19,489998,1
209566664010661,107545588010661,2008,23,31,3691,2,2008,30,1,60,1,99.0,8.0,6.0,2.6,1.1,BOCONNELL,2009-07-07 06:10:08,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209566665010661,107545588010661,2008,23,31,3691,3,2008,50,1,40,1,80.0,4.1,2.0,2.8,1.2,BOCONNELL,2009-07-07 06:10:08,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
209566666010661,107545588010661,2008,23,31,3691,4,2008,50,1,80,1,30.0,4.0,2.3,3.3,1.0,BOCONNELL,2009-07-07 06:10:08,10661,MAHATFIELD,2014-08-04 12:01:15,489998,1
224391821010661,145024579010661,2009,23,3,179,4,2009,20,1,99,10,90.0,7.3,5.1,3.5,0.2,BOCONNELL,2010-08-17 07:49:44,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224361502010661,145024121010661,2009,23,1,2026,3,2009,0,0,60,1,99.0,0.0,0.0,4.1,0.8,BOCONNELL,2010-08-17 07:49:44,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224361503010661,145024121010661,2009,23,1,2026,4,2009,40,10,20,0,99.0,9.9,6.4,2.4,0.0,BOCONNELL,2010-08-17 07:49:44,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224391818010661,145024579010661,2009,23,3,179,1,2009,70,20,50,10,99.0,8.1,7.9,3.1,0.2,BOCONNELL,2010-08-17 07:49:44,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224391819010661,145024579010661,2009,23,3,179,2,2009,30,10,80,20,70.0,5.0,4.3,2.6,0.2,BOCONNELL,2010-08-17 07:49:44,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224391820010661,145024579010661,2009,23,3,179,3,2009,80,20,80,1,20.0,6.4,2.6,2.5,0.1,BOCONNELL,2010-08-17 07:49:44,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224397640010661,145024165010661,2009,23,3,203,1,2009,20,1,60,10,50.0,1.0,0.5,0.6,0.6,BOCONNELL,2010-08-17 07:49:45,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224397641010661,145024165010661,2009,23,3,203,2,2009,40,1,70,20,50.0,1.9,1.7,1.5,0.5,BOCONNELL,2010-08-17 07:49:45,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224397642010661,145024165010661,2009,23,3,203,3,2009,10,1,80,1,70.0,2.0,0.3,0.6,0.2,BOCONNELL,2010-08-17 07:49:45,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224397643010661,145024165010661,2009,23,3,203,4,2009,20,1,80,10,30.0,1.4,0.1,1.4,0.2,BOCONNELL,2010-08-17 07:49:45,10661,MAHATFIELD,2014-08-04 12:01:19,489998,1
224395751010661,145024661010661,2009,23,3,299,1,2009,50,1,60,10,80.0,10.0,5.6,2.2,0.4,BOCONNELL,2010-08-17 07:49:45,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224395752010661,145024661010661,2009,23,3,299,2,2009,10,10,10,1,99.0,1.3,19.0,0.2,0.1,BOCONNELL,2010-08-17 07:49:45,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224395753010661,145024661010661,2009,23,3,299,3,2009,60,30,70,10,99.0,1.1,6.4,1.6,0.2,BOCONNELL,2010-08-17 07:49:45,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224395754010661,145024661010661,2009,23,3,299,4,2009,90,20,50,10,99.0,10.7,10.6,1.5,0.1,BOCONNELL,2010-08-17 07:49:45,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224379143010661,145024717010661,2009,23,3,465,4,2009,0,0,10,0,90.0,0.0,0.0,0.9,0.0,BOCONNELL,2010-08-17 07:49:44,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224379140010661,145024717010661,2009,23,3,465,1,2009,0,0,10,0,99.0,0.0,0.0,0.7,0.0,BOCONNELL,2010-08-17 07:49:44,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224379141010661,145024717010661,2009,23,3,465,2,2009,0,0,1,0,99.0,0.0,0.0,1.3,0.0,BOCONNELL,2010-08-17 07:49:44,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224379142010661,145024717010661,2009,23,3,465,3,2009,0,0,10,0,99.0,0.0,0.0,1.4,0.0,BOCONNELL,2010-08-17 07:49:44,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224397178010661,145024179010661,2009,23,3,575,1,2009,10,0,10,1,99.0,0.5,0.0,1.2,0.1,BOCONNELL,2010-08-17 07:49:45,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224397179010661,145024179010661,2009,23,3,575,2,2009,10,1,20,1,90.0,0.7,0.4,1.4,0.2,BOCONNELL,2010-08-17 07:49:45,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224397180010661,145024179010661,2009,23,3,575,3,2009,10,1,40,1,99.0,0.6,1.0,1.1,0.2,BOCONNELL,2010-08-17 07:49:45,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224397181010661,145024179010661,2009,23,3,575,4,2009,20,1,70,10,99.0,0.9,0.5,1.2,0.1,BOCONNELL,2010-08-17 07:49:45,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224396248010661,145023875010661,2009,23,3,621,4,2009,1,0,10,1,99.0,1.2,0.0,0.3,0.2,BOCONNELL,2010-08-17 07:49:45,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224396245010661,145023875010661,2009,23,3,621,1,2009,10,1,90,20,60.0,7.5,1.3,3.1,0.8,BOCONNELL,2010-08-17 07:49:45,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224396246010661,145023875010661,2009,23,3,621,2,2009,10,1,70,10,90.0,4.3,1.2,2.9,0.4,BOCONNELL,2010-08-17 07:49:45,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224396247010661,145023875010661,2009,23,3,621,3,2009,20,1,20,1,99.0,3.2,0.6,0.7,0.2,BOCONNELL,2010-08-17 07:49:45,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224395221010661,145024649010661,2009,23,3,803,1,2009,0,0,10,1,99.0,0.0,0.0,0.4,0.1,BOCONNELL,2010-08-17 07:49:44,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224395223010661,145024649010661,2009,23,3,803,2,2009,30,10,20,1,99.0,8.1,8.1,2.3,0.1,BOCONNELL,2010-08-17 07:49:44,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224395224010661,145024649010661,2009,23,3,803,3,2009,30,20,20,1,99.0,11.7,10.5,0.9,0.1,BOCONNELL,2010-08-17 07:49:44,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224395226010661,145024649010661,2009,23,3,803,4,2009,30,10,10,1,99.0,11.7,10.3,1.2,0.1,BOCONNELL,2010-08-17 07:49:44,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224396665010661,145023855010661,2009,23,3,858,1,2009,0,0,40,20,99.0,0.0,0.0,1.6,0.8,BOCONNELL,2010-08-17 07:49:45,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
224396666010661,145023855010661,2009,23,3,858,2,2009,0,0,70,30,40.0,0.0,0.0,2.6,0.4,BOCONNELL,2010-08-17 07:49:45,10661,MAHATFIELD,2014-08-04 12:01:11,489998,1
